uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
90466091,/poi/10220.html,10220,前门大街,4,去看升国旗，也是极好滴，嘿嘿嘿,2015-08-21 21:30:06,前门大街是北京非常著名的商业街。位于京城中轴线，北起前门月亮湾，南至天桥路口，与天桥南大街相连。明嘉靖二十九年（1550）建外城前是皇帝出城赴天坛、山川坛的御路，建外城后为外城主要南北街道。大街长845米，行车道宽20米，明、清至民国时皆称正阳门大街，民众俗称前门大街，1965年正式定名为前门大街。 明朝中叶，由于商业的发达，前门大街两侧出现了鲜鱼口、猪（珠）市口、煤市口、粮食店等集市和街道，前门大街才成为一条商业街。北京最著名的“大栅栏儿”也在其中。清末，前门大街已有夜市。 1979年以后，在原有老字号商店和传统经营特色基本保留下来的同时，又陆续开设了五金交电、服装百货、自行车、食品、钟表、化工油漆等新店。,2125,,,2-3小时,地铁2号线前门站,免费,全天开放，店铺营业时间各不相同，大约8：00-22：00左右。,北京市东城区前门大街,
90466091,/poi/17124.html,17124,邦代海滩Bondi Beach,3,0 0可以说 算是我们感情初期的开始地方吧 甚是怀念,2015-08-21 21:41:10,这是一片热闹的海滩，沙子又白又细，阳光充足，海水湛蓝，风光美丽。如果想了解当地人是如何享受生活的，最好的方法就是来到邦迪海滩。 邦迪海滩原名意为“翻动潮水的噪音”，非常恰当地描述了这个海滩。每逢阳光明媚的日子，许多悉尼人就会聚集在邦迪海滩上享受阳光的沐浴。邦迪海滩与悉尼的其他海滩一样，海浪很大，不太适合游泳。多数的游人或冲浪或趴在海滩上晒太阳。 怎么玩？ 沿着邦迪到库吉的悬崖观景路而行，一路上可以慢慢闲逛， 还可以到咖啡馆里喝上一杯咖啡。 在建于20世纪20 年代的精致优雅的邦迪凉亭（Bondi Pavilion）里品尝一客鲜奶冰淇淋。 观看邦迪海滩救生员开展救生演示活动，甚至还可以亲身参与。 在悉尼的标志性场所之一邦迪冰山（Bondi Icebergs）游泳池戏水。 日落时一面领略壮观的大海美景，一面享受邦迪海滩上众多餐馆里的诱人美食。,1091,,,,从市中心乘45分钟公共汽车，或30分钟火车、邦迪海滩专线，或乘坐10分钟出租车即可到达；邦迪海滩专线与悉尼市内专线相接，前往悉尼著名海滩。,免费,全天,"Queen Elizabeth Drive, Sydney, New South Wales, Australia",
90466091,/poi/29756.html,29756,悉尼水族馆Sydney Aquarium,3,有套卡，懒得去，真心是很无聊呢,2015-08-21 21:40:38,悉尼水族馆是世界上最大的水族馆之一，就建在情人港附近，主体建筑也在达令港的水面下，开放已近30年。不同于其他水族馆的是，悉尼水族馆并不提供海豹、海豚表演等节目，而且水族馆依海而建，养殖用水直接用管子从港口接入，鱼儿生活在这里与在大海里基本上没有太大的差别。 该水族馆不仅完整呈现澳洲的海洋自然生态，还与悉尼大学等许多科研单位合作，进行海洋生态的研究。澳洲的海洋生态资源相当丰富，来自包括大堡礁、深海区、塔斯马尼亚海域、岩岸区、红树林、悉尼港区在内的澳大利亚不同地方的13000多种海底生物在这里都能看得到。 在悉尼水族馆内真正刺激的是走过位于两个巨大流动海洋水族馆之下的透视隧道，看着儒艮、海鳗、鲨鱼、热带鱼、珊瑚等，在你上方滑行而过；看着闪耀着神气光泽的鱼儿和珊瑚形成的巨大堡礁；以及看着海狮在海底下嬉戏，真的就像在海底世界穿行一样，充分近距离、高保真地欣赏海洋世界。,407,（61-2）1800 199 657,http://www.sydneyaquarium.com.au/,2小时左右,（1）公交：悉尼观光巴士第24站，或乘其它巴士至Market Street 或者 King Stree，步行至Darling Harbour即可。 （2）步行：沿Market Street或 King Street街步行约5-10分钟。 （3）渡轮：乘坐从环形码头（Circular Quay）5号码头出发到情人港（Darling Habour）的渡轮，在水族馆码头（Aquariumferry Wharf）下船。,现场购票成人：40澳元，3岁以下儿童免费，4-15岁儿童：28澳元，家庭（4人以上，至少2名大人）136澳元 网上购票成人：28澳元，4-15岁儿童：19.5澳元；家庭（4人以上，至少2名大人）89澳元 悉尼5大景点通票网上购票成人：63澳元，4-15岁儿童36澳元,9：30-19：00（18：00停止入馆）；9月11日9：30-17：00（16：00停止入馆）,"1-5 Wheat Road, Sydney, New South Wales, 2000, Australia",
90466091,/poi/30351.html,30351,泰朗加动物园Taronga Zoo,3,全野生动物园，我是坐车去的- -走时候才知道，其实坐船最近,2015-08-21 21:39:07,泰朗加动物园位于悉尼北岸的小山丘上，占地面积比市内的动物园大，澳洲代表性动物如无尾熊、袋鼠、袋熊(Wombat)、鸭嘴兽、Dingo狗、有塔斯马尼亚恶魔(Tasmanian devil)之称的袋獾、澳洲鸟类，其它还有黑猩猩、企鹅、水獭、犀牛、海豹、浣熊、蜥蜴爬虫类等多种动物都能在这里找到。还可以近距离接触散养的袋鼠，但考拉只可远观。与考拉合影需在进园后下午14：30之前预约买票。动物园每天还会有不同的动物表演。 这个动物园之所以比较出名是因为它优越的地理位置，在动物园的长颈鹿园区可以眺望整个悉尼港，悉尼歌剧院、海港大桥尽入眼帘。 这是一座盘山式动物园，游览方式有两种，一种是先乘索道上山，由上往下游览；另一种是由上往下游览，最后乘索道下山。,586,(61-2)99692777,http://taronga.org.au/,5小时左右,1.渡轮：乘坐从环形码头、悉尼港开往泰朗嘉动物园的渡轮。 （1）Captain Cook的Zoo Express，45分钟一班 （2）Manly Fast Ferry的Sydney Harbour Ecohopper，60分钟一班 （3）Sydney Ferry的Zoo Pass，有15分钟一班的也有45分钟一班的 2.火车： 乘坐Inner West Line火车，在Wynyard Station车站下车后转乘247路在动物园站下车，下车后步行150米即到。 3.公交： 在Wynyard Station乘坐247路公交车在动物园站下车，下车后步行150米即到。 在Clifton Garden乘坐228路公交车到Whiting Beach road下车，下车后短暂步行即到。,16岁以上成人：46澳元；4-15岁儿童：23澳元；4岁以下儿童免费（可以在网上提前购票）,9：30-16：30（5月-8月）；9：30-17：00（9月-次年4月）,"Bradleys Head Road , Sydney Suburbs , New South Wales , 2088",
90466091,/poi/30572.html,30572,悉尼野生动物世界Sydney Wildlife World,3,有套卡，懒得去，真心看烦了，唉唉唉唉,2015-08-21 21:39:57,向澳大利亚本土动物说声“G’day”（澳大利亚打招呼的方式）的最好方式就是拜访悉尼野生动物园了，这里有着超过1公里的玻璃封闭步道，是世界上最大的室内野生动物园。这里有你能想象到的所有澳大利亚明星动物，全天都有动物喂养和表演活动，可以和胖乎乎的考拉和傻萌傻萌的袋鼠来一次亲密接触呢。,223,(61-02)93339288,,,乘地铁至Darling Park station站下车,成人40澳元，儿童28澳元（在网上订票可以节省30%左右）,9:00—17:00,Wheat Road Darling Harbour,
90466091,/poi/30751.html,30751,喜来登公园酒店Sheraton on the Park,3,商务酒店，shereton的特色，我反正不敢去一楼买东西,2015-08-21 21:38:34,,,,,,,,,,
90466091,/poi/30754.html,30754,悉尼香格里拉酒店Shangri-La Hotel Sydney,3,180度全景房是最赞的，不过感觉不如福朋的全景房,2015-08-21 21:37:48,,,,,,,,,,
90466091,/poi/35406.html,35406,达令港Darling Harbour,3,打发时间好去处，真不知道刚来的人为啥那么爱去，也许我待习惯了吧,2015-08-21 21:37:14,达令港（Darling Harbour）位于悉尼CBD的西部，聚集了各种休闲娱乐的场所，购物中心、酒吧、西餐厅、南半球最大的IMAX屏幕，晚上还会有一些街头表演。这里的晚上和白天感觉完全不同，一定要来这边过过夜生活。夜晚，除了灯光璀璨之外，最重要的是气氛，每周六晚上20：30会有音乐焰火表演，感觉超赞！在这里也可以慢慢地散步，欣赏被林立的高楼包围着的浪漫海港的美。所以一定要晚上去。 达令港附近有很多的高档西餐厅、酒吧和甜品店，牛排很好吃呢，是一个非常nice的约会地点，晚上可以看到很多二人细语、甜蜜的景象。 悉尼水族馆、海事博物馆和杜莎夫人蜡像馆，也都在走路范围内，可以顺道参观。拥有着超浪漫名字的达令港，如传说中一样，天空中都弥漫着爱的气息。,1561,(61-2)92408500,,,乘地铁至Darling Park station站下车,免费,全天,"Darling Harbour, Wheat Rd",
90466091,/poi/5423607.html,5423607,悉尼大学University of Sydney,3,跟某人去新镇吃草莓蛋糕，顺便去了趟悉大,2015-08-21 21:36:09,悉尼大学（University of Sydney）是澳大利亚的第一所大学，也是澳大利亚历史最悠久和最负盛名的大学，被称为“澳大利亚第一校”，在世界范围内亦是最优秀的高等学府之一。悉尼大学有八大校区及多所分校，主要校区紧靠大洋洲金融中心的悉尼市CBD，与悉尼中央火车站只一步之遥。  一个半世纪以来，悉尼大学毕业生掌控着澳洲的政治与经济命脉。校友包括澳洲现任六位联邦大法官中的三位，六位澳大利亚总理，二十三位最高法院法官，联合国大会主席，世界银行总裁，五位诺贝尔奖得主，一百多位其他重要奖项获得者，以及很多很多知名政商界人士。悉尼大学也是全澳洲拥有最多亿万富翁毕业生的大学。在2014年度世界大学综合排名中居于第38位。 整个校园古色古香，保留着澳洲传统建筑和文化特色，校园里充满着清静与自然的和谐。开放型的校园外围是草地和湖泊，恋人们悠闲地坐在草地上，俨然公园一般。,1099,(61-02)93512222,http://sydney.edu.au/,1-3小时,（1）乘火车至Redfern站下车，步行10分钟即到 （2）乘公交412、413、 436、 438、439、440、461、480、483路或地铁m10至Parramatta Road站下车即到 （3）乘公交422、423、426、428路或地铁m30至City Road站下车即到,免费,10：00-14：00（周一-周五）,"University of Sydney, 2006, Sydney, New South Wales, Australia",
90466091,/poi/6336846.html,6336846,"悉尼达令港福朋喜来登酒店Four Points by Sheraton Sydney, Darling Harbour",3,这家酒店的海景套房是我比较喜欢的一家，很赞,2015-08-21 21:35:43,,,,,,,,,,
90466091,/poi/6559313.html,6559313,悉尼维多利亚女王大厦QVB,3,"CT的繁华地段，shopping好去处，之前有个外国游客问我Queen Building我说不知道  - - 因为我叫QVB习惯了，都忘记全名了",2015-08-21 21:35:20,,,,,,,,,,
90466091,/poi/6561533.html,6561533,环形码头Circular Quay,3,没啥好玩的，我也就是路过加溜达,2015-08-21 21:34:23,,,,,,,,,,
